time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,0.877771314017,0.437487024972,15.417830122,0.126892992255,6.19848620669,0.0,1.18286697577,1.01888759175,4.15382095047,0.0650686151921,-0.0208614437361,0.0,423.0542312460405,423.706490302302,422.85125022870585,422.9197376091486
2.4000000000000017,0.950219629475,0.500859990309,15.6669307554,0.131278783862,6.19761400214,0.0,1.23214892845,1.09388822392,4.149435757,0.085623825377,-0.0042009512407,0.0,422.9555375199889,424.38820906429663,422.19459243756353,423.96887441693644
2.4600000000000017,1.02569814985,0.568910191547,15.9165043939,0.136290046995,6.19801246691,0.0,1.28376018413,1.17487875488,4.16948688753,0.078946897843,0.0224201701639,0.0,430.90760547114013,433.1523747463943,431.63808350569974,431.0800875543213
2.520000000000002,1.10453031359,0.642345495976,16.170443907,0.140912783168,6.1993378723,0.0,1.3437688014,1.27337077547,4.2945603203,0.0729452024513,0.0214216879829,0.0,465.00232236382453,464.9240852581685,465.829072228354,465.36387437385736
2.580000000000002,1.18687785547,0.721699007474,16.4312685197,0.145771688711,6.20135537409,0.0,1.40090782655,1.3721400509,4.39905737197,0.0935190609072,0.0508240035736,0.0,459.3605643622654,461.68684952158503,459.101736962738,460.73631739133936
2.640000000000002,1.27255815701,0.807005593749,16.6978391297,0.150859834952,6.20476684839,0.0,1.45471292445,1.47188375603,4.48615227813,0.0550582295649,0.0667956206498,0.0,455.08740242158996,456.3662513534404,457.71282606363707,454.6464994843072
2.700000000000002,1.36142188595,0.898455320755,16.9700697586,0.153814084843,6.20956778245,0.0,1.50688073094,1.5766720778,4.58770652609,0.0338538365607,0.0982160262597,0.0,459.9774632372589,462.46387886925527,462.3572563823489,460.6847940528001
2.760000000000002,1.45304371028,0.995698006035,17.2448735166,0.156093862441,6.21565015664,0.0,1.5466335218,1.66491548219,4.57244779391,0.0452055188662,0.107033926089,0.0,423.7320679064564,424.4989315049797,425.3128057585647,426.2848256697049
2.820000000000002,1.54714608703,1.09876445305,17.5218831777,0.158417067176,6.22240385068,0.0,1.58937935353,1.77080005652,4.66078962037,0.0207821923492,0.121792771958,0.0,457.52107128677375,458.70548997073803,459.30298256921446,457.362296022136
2.880000000000002,1.64349114486,1.20776172241,17.8013275005,0.159214715746,6.22986337558,0.0,1.62144139695,1.86250640077,4.65404377342,-0.00914600736621,0.12895800983,0.0,428.59853569916663,429.22177586711763,429.61274339390167,427.0671703076422
2.940000000000002,1.74166993245,1.32241780484,18.0813345727,0.159337152762,6.23719414266,0.0,1.6504428494,1.9592919086,4.67943398743,0.0181884062254,0.103042458811,0.0,440.7808684255875,438.646945332388,437.2660195402414,439.5375594412802
3.000000000000002,1.84162724897,1.44350784813,18.3667670618,0.16068710245,6.24368380924,0.0,1.68069526773,2.07702590763,4.8342753982,0.0299643048724,0.116810787217,0.0,479.18286913008893,480.237752197069,478.478438537637,479.3742019840531
3.0600000000000023,1.94312027713,1.57117170381,18.658318643,0.162347980175,6.25081831299,0.0,1.70168517175,2.17851870163,4.88385619743,0.0226729806041,0.122800761824,0.0,448.5034643030991,449.00230975161855,448.68303862032184,448.0907892969626
3.1200000000000023,2.04569968036,1.70480805912,18.9519945294,0.163145963648,6.25798630685,0.0,1.71692555131,2.27607408155,4.90522136387,-0.0223072207055,0.111796086409,0.0,440.5773312249503,439.6793271602751,441.90316347768015,438.1791062565294
3.1800000000000024,2.14905170758,1.8442613515,19.2467618261,0.162294359771,6.26469218947,0.0,1.72750330863,2.37220492412,4.92030713583,-0.00155510703519,0.111701941001,0.0,437.5856664293201,437.58911932463013,438.07130821729385,439.7938543825329
3.2400000000000024,2.25294368104,1.98977810882,19.5443869599,0.161986631835,6.27103327335,0.0,1.73487085141,2.47821469134,5.00016149556,-0.01345702001,0.0895870266325,0.0,460.10626840334254,458.3609788873177,459.01461990822065,458.06907157469374
3.3000000000000025,2.35713426871,2.14143847953,19.845604205,0.161381516342,6.27710346668,0.0,1.73757803189,2.57696988845,5.04022933957,-0.00407520386976,0.11772360464,0.0,445.4125442417659,447.7164834257457,447.4312089547396,448.19460293984656
3.3600000000000025,2.46137235593,2.299371506,20.151492484,0.162013094119,0.000615883446024,0.0,1.73626682558,2.68734046741,5.15548565799,0.0300343755791,0.0952394276933,0.0,472.27649143559813,470.54886209226174,468.9353515330041,471.5778862728263
3.4200000000000026,2.56539123776,2.46368807083,20.4627902002,0.16369289234,0.00676337957029,0.0,1.73042608785,2.78992941928,5.22072906305,0.0235740145858,0.113964082708,0.0,456.9210497362463,458.42023796202284,456.04715935561785,455.53094092023696
3.4800000000000026,2.66894781896,2.63381091081,20.775772698,0.16509662423,0.0131827929334,0.0,1.72085780586,2.88089024351,5.21201645783,0.023036196318,0.0869978422656,0.0,434.664729630227,432.4085217051468,434.32553788900026,434.28048639716985
3.5400000000000027,2.77181824486,2.80941305518,21.0882933586,0.166143216169,0.0183032509637,0.0,1.70769330151,2.97255181862,5.20531390927,0.00286841082984,0.0818047964309,0.0,434.54995535892056,434.1205048919101,435.7145886131739,434.0248722767502
3.6000000000000028,2.87378302141,2.99072331754,21.4016515964,0.166615760476,0.023029747931,0.0,1.69067742394,3.07104383221,5.23974996592,0.0163712657783,0.0719020461268,0.0,448.1704287165776,447.36955725857024,447.4577604525644,448.5557531152946
3.660000000000003,2.97454723469,3.17857193744,21.7208339891,0.167335645325,0.0271770484666,0.0,1.66767089743,3.19045417557,5.39880301658,0.00137853167971,0.0628867226426,0.0,485.7524487492678,485.07896993204406,487.7147432870116,486.5933753777945
3.720000000000003,3.07401464577,3.37252822388,22.043322281,0.167240865443,0.0306737155426,0.0,1.64760701471,3.27470491059,5.35100585099,-0.0082727530745,0.0469471378488,0.0,423.50193771818596,422.13090146415175,424.31736279168103,423.4878673318777
3.780000000000003,3.17216507392,3.5718325337,22.3648027953,0.166479955566,0.0336257565586,0.0,1.62382111807,3.36860842964,5.36490822086,-0.0234089460246,0.0533632524539,0.0,442.7581760963843,443.287334648934,443.957475883352,442.7136668338603
3.840000000000003,3.26887866365,3.77651711687,22.6858161825,0.165467075476,0.0373908196726,0.0,1.59966816841,3.4540365693,5.33567216347,-0.00627367045085,0.0769021890986,0.0,427.8900995643091,429.89259733116114,428.99565993950324,430.4485183456441
3.900000000000003,3.36392211013,3.98695447967,23.009033774,0.165218879187,0.0415685595835,0.0,1.5680069053,3.56032385575,5.43769358559,-0.000172435221877,0.0482518642265,0.0,471.42723465112226,469.21103652652056,470.5532551833963,471.02548986135247
3.960000000000003,3.45696679692,4.20382079045,23.3388180494,0.165499201839,0.0442582099639,0.0,1.53322374225,3.66836542911,5.55445137738,0.0129307632002,0.0369088361512,0.0,476.1460251871301,475.27829562788355,476.03310795485453,477.03483792647194
4.020000000000002,3.54810765159,4.42628793769,23.6703922501,0.166220767036,0.0466684819542,0.0,1.50462133265,3.74721214622,5.4982425909,0.0101524361483,0.0460048452556,0.0,422.56374078518,423.34821320074343,422.6800731621987,422.44039913589785
4.080000000000001,3.63756745023,4.65322120132,23.99706192,0.166772868016,0.0496011239064,0.0,1.47715310119,3.81725952477,5.39123628007,0.00722893922816,0.0540774877142,0.0,405.38599989022674,406.1126188132321,403.91318947863,403.6492726009869
4.14,3.72504486478,4.88531227607,24.3230517093,0.166823130965,0.0527384424767,0.0,1.43847454002,3.9189560695,5.47459484187,-0.0167288567221,0.0484482658458,0.0,465.24433404061864,464.80493473776096,467.8642646954433,465.9949069363898
4.199999999999998,3.81021003907,5.12326513355,24.6527685483,0.165641487069,0.0554649006207,0.0,1.40012503831,4.01254999869,5.5157271769,-0.0264040277435,0.0386240964344,0.0,455.1302537002381,454.34426960407586,453.4093574499392,452.631268137335
4.259999999999997,3.89323849413,5.36616378985,24.9812269867,0.163712672649,0.0579346456346,0.0,1.36730135635,4.08389230811,5.43331228646,-0.0472516585644,0.0458077034017,0.0,412.2454263292651,412.8808739139144,415.97897968067406,414.14836432282584
4.319999999999996,3.97421594491,5.61341268958,25.3055151699,0.160338030837,0.0608800823889,0.0,1.33171760294,4.15742329488,5.37661941071,-0.0881670099,0.0549567860361,0.0,421.9281783918823,422.71910662634286,422.6208276960477,419.0755783470364
4.379999999999995,4.05273714363,5.86569478344,25.6308270411,0.155359933357,0.0640594531752,0.0,1.28536811684,4.25125051199,5.46675246237,-0.0742020411859,0.0487338024078,0.0,467.997153686099,467.51412475004634,467.33244812021286,468.41457932286136
4.439999999999993,4.12847581821,6.12333742082,25.9606527705,0.150972506121,0.0670289149306,0.0,1.23900397501,4.33622781282,5.52720795722,-0.0710511780201,0.050963540519,0.0,458.6552270928623,458.8337556484348,460.06225746231536,460.30776444024536
4.499999999999992,4.2012640575,6.38621624554,26.295770881,0.147004900181,0.0699129990669,0.0,1.18701472156,4.42574618929,5.64286316413,-0.0577554583127,0.041538992201,0.0,477.9169393799283,477.199150657172,475.35577772986215,476.37073880803393
4.559999999999991,4.27108695723,6.65392386308,26.634895441,0.143454909819,0.0723268111717,0.0,1.14021839778,4.49738303851,5.6612478555,-0.0621481314103,0.0374757490755,0.0,448.60373670241063,448.2744234824518,447.5644442962295,447.2042763073366
4.6199999999999894,4.33808864715,6.9257868275,26.9747785551,0.139420579037,0.0745530037063,0.0,1.09299431457,4.56424132866,5.66822075737,-0.080099607399,0.036347701677,0.0,444.27709447783144,444.18521553831096,445.21007945428886,443.7350297600397
4.679999999999988,4.40237656599,7.20127314542,27.3130416094,0.135043986224,0.0768055255426,0.0,1.04975522555,4.61819326977,5.60762678565,-0.0615155196701,0.0398291234566,0.0,421.9251372358036,422.22641412896957,421.30769026766114,422.9072234489229
4.739999999999987,4.46380907585,7.48030038281,27.6506078186,0.132003333189,0.0792241632817,0.0,0.997805511711,4.68226143328,5.6444391139,-0.0349079306231,0.041256413612,0.0,453.2556155921991,453.37113320716753,451.3435412078322,453.4845201139161
4.799999999999986,4.52190201387,7.76339282421,27.9926346378,0.129716581323,0.0814320531412,0.0,0.938448940683,4.75373621887,5.75587574114,-0.0454453328303,0.0259252302603,0.0,476.849790082675,475.67747920733404,476.1647254870502,475.35715371016084
4.859999999999984,4.57629033701,8.05086498603,28.3426197949,0.126929051666,0.0828127051202,0.0,0.874425374136,4.82814211098,5.90949450692,-0.0485663392271,0.0164317224373,0.0,489.96323793194546,489.25678284464243,489.58838668560753,489.3550135412065
4.919999999999983,4.62690178121,8.34258148737,28.7007762344,0.124139054943,0.0838993345666,0.0,0.812593886416,4.8952444114,6.02843164599,-0.0426591843833,0.0212725524919,0.0,480.08945324942414,480.456594029223,481.4174669642145,481.86321108980064
4.979999999999982,4.67386148084,8.63812940408,29.0651610281,0.121364846934,0.0846638783737,0.0,0.752681723946,4.95591327672,6.11726060042,-0.0545721827112,-0.0157253412266,0.0,475.22676495395723,472.3816733688141,473.1349620658184,472.2155288149239
5.0399999999999805,4.71728338731,8.93715303036,29.4341989288,0.118492705996,0.0836422563107,0.0,0.694873268943,5.01108803401,6.18367582249,-0.0370307791506,-0.0197663584826,0.0,467.0278131296075,466.71254329622775,467.22870234447413,468.59324837064264
